"ID","ag-2016","ag-2020","auditor-2016","auditor-2020","gov-2018","gov-2022","president-2016","president-2020","senator-2016","senator-2018","senator-2022","treasurer-2016","treasurer-2020"
70,0.5127,0.585831622176591,0.490432825130461,0.543256201792787,0.630390767361814,0.65235049243578,0.545889698231009,0.58390618681763,0.491992702209609,0.607102993404363,0.597807152372169,0.5263319044703,0.561759554960338
71,0.4003,0.338844662175954,0.436026037776118,0.279154518950437,0.411519707436002,0.386391375101709,0.279393564356436,0.283201940570042,0.337489343563512,0.40918305290898,0.315155880234592,0.446760744066709,0.32077215319848
72,0.476,0.416163064631773,0.522230514980275,0.352423829965449,0.477784540474741,0.462017561772514,0.350966008885215,0.353667172483561,0.412583696460835,0.479375696767001,0.390918472652219,0.53299057412168,0.396911991765311
73,0.3652,0.288550086974317,0.385107062959412,0.241419003767267,0.370009143553795,0.332790555668634,0.250980392156863,0.245924875974486,0.314816816167729,0.383505992281129,0.277731958762887,0.40008576329331,0.276580385686295
74,0.5438,0.563514902363823,0.534084809447128,0.543118693435972,0.623845763571791,0.600895036615134,0.555717104579915,0.565085465763123,0.533082470994042,0.608987393249288,0.574621485219899,0.566827180310326,0.551450098049334
75,0.3507,0.294823167606356,0.375385925689343,0.253753280839895,0.355532994923858,0.348662122291179,0.260219962647852,0.262404870624049,0.314956390653602,0.374035728786033,0.29692973418504,0.382485511912428,0.280661840744571
76,0.393,0.359609455292909,0.378923766816143,0.311607049744499,0.441644562334218,0.38917762152247,0.328680070840713,0.327116066903193,0.368935131117953,0.415904006508033,0.355748373101952,0.416728902165795,0.323477721492815
77,0.5433,0.576659751037344,0.552877307274701,0.546521374685666,0.639459957042037,0.648395313295975,0.571383382539013,0.594197017348078,0.533361486486486,0.632669813256721,0.604865085854456,0.551962288971717,0.568079539508111
78,0.223,0.169481180061038,0.225021258503401,0.139884631231974,0.227768795472918,0.207881673589302,0.152943577186001,0.15448136958711,0.188344594594595,0.236061924516847,0.170362800204394,0.228687560166863,0.157513270722744
79,0.3721,0.342064556048262,0.39200852424081,0.310399159663866,0.397720333808264,0.421288287371527,0.315018695471541,0.334344967121902,0.347603288139212,0.400815494393476,0.363935776039522,0.385705086928525,0.331261653200746
80,0.263,0.232643866475527,0.271713985278654,0.202057998129093,0.292217029059134,0.302415262837426,0.214109165808445,0.230443121025538,0.241055408970976,0.293508076805852,0.24752070340456,0.27095001585121,0.217976373908577
81,0.2961,0.248232763036574,0.297115384615385,0.21450214188695,0.317363442172719,0.296882932277389,0.232177961717538,0.235329825981384,0.267706441619485,0.315960912052117,0.255948089401586,0.306045203849897,0.23070582174137
82,0.525,0.521833609271523,0.525210993291495,0.489686943775521,0.604865085854456,0.592098564300988,0.530708661417323,0.533921508974749,0.509828788839569,0.606655027215775,0.546330463304633,0.532437745740498,0.510810810810811
83,0.3786,0.385856079404466,0.39268968456948,0.349312913038917,0.433993062640278,0.4140081799591,0.34047668827096,0.363322852216249,0.369597935927757,0.412226985099,0.376022362563412,0.410533131879991,0.349558899844318
84,0.2611,0.25651282051282,0.272209927284224,0.216897593499323,0.310471150910756,0.289527302363488,0.204632406162755,0.225940573978298,0.242654129714713,0.289746192893401,0.245867768595041,0.291309931506849,0.222325007708911
85,0.3141,0.307802727365939,0.312211858046532,0.263278722738182,0.386045094454601,0.356604925707307,0.276001660784721,0.28619153674833,0.298096352228012,0.351516385100753,0.311040230476386,0.331355200690548,0.270577300423422
86,0.2684,0.257228109887849,0.319439991450251,0.212171912579734,0.344746524938675,0.337851610273135,0.219835227865262,0.233878338580278,0.245640153126329,0.309645709604751,0.276261373035567,0.286500485594043,0.226448336615193
87,0.3544,0.425407566902491,0.412723449001052,0.380664652567976,0.493528992153266,0.531788958056945,0.378256775138642,0.436243654822335,0.349869723814487,0.440130439213288,0.454004717464875,0.373401534526854,0.397555417443547
88,0.4128,0.486065235342692,0.469894870978018,0.436727425099518,0.556407896082643,0.592501787720911,0.438743455497382,0.492182741116751,0.406082852648138,0.50066441786773,0.514896239983563,0.4332296471093,0.456746321611187
