"ID","ag-2016","ag-2020","ag-2024","gov-2016","gov-2020","gov-2024","lt-gov-2016","lt-gov-2020","lt-gov-2024","president-2016","president-2020","president-2024","senator-2016","senator-2018","senator-2024","sos-2020","sos-2024","trea-2020","trea-2024"
1,0.7498,0.765796210957501,0.775992632009824,0.785670039231881,0.782470852935161,0.77156010230179,0.783545234842913,0.775573146910661,0.786958789775691,0.782013787340714,0.796646341463415,0.790915571850494,0.800848773418901,0.815496269038127,0.799152805041843,0.75635353431423,0.790898795428807,0.765645942880709,0.774327552186104
2,0.3874,0.405978981736557,0.433993062640278,0.461522591293584,0.447805275486302,0.430915019360098,0.435257410296412,0.416154161541615,0.438797644871398,0.413361388742767,0.46054504779337,0.459558449486214,0.478788507416243,0.487919737919738,0.48474610974611,0.392901107919573,0.448607698607699,0.407525117900349,0.430194134655101
3,0.3618,0.331895223420647,0.342415241216839,0.436632843238766,0.361275812717236,0.342643748721097,0.407621247113164,0.33038560411311,0.356231702216646,0.337339236769977,0.36683314646825,0.364420539882281,0.441256544502618,0.422719768881552,0.395858958589586,0.318331957060281,0.365066310270381,0.330762903557475,0.348791162984577
4,0.3323,0.271046379506249,0.266994770839742,0.383763073418246,0.294551413355182,0.285977293648358,0.331574504010131,0.277789213668176,0.284024288107203,0.280396498998207,0.297970009180863,0.286669367909238,0.391391496993354,0.352653993975278,0.315843515761372,0.258361810085948,0.289609053497942,0.279134466769706,0.281528929959046
5,0.583,0.601969932607569,0.604012345679012,0.634022224530065,0.622115088727049,0.614793566232968,0.617962040080585,0.620956908132686,0.619162556406758,0.607803743258962,0.634248392693132,0.619120342089188,0.658035433483594,0.652697693574959,0.637582508250825,0.589586364581168,0.622561667870781,0.605623573355468,0.611175054933557
6,0.3402,0.284917931248064,0.283798997032034,0.399628827714197,0.310640907697025,0.294700296129889,0.376689189189189,0.296879827000309,0.302032308494007,0.298060708263069,0.311215143496845,0.303370786516854,0.415693699379405,0.376558603491272,0.330327868852459,0.260339123242349,0.30712379388216,0.289257048775468,0.30353778522085
7,0.2776,0.254708243284964,0.261839009921244,0.328220540988703,0.284237461617195,0.284985199550883,0.278816693079768,0.267846122197079,0.272594903796152,0.261363636363636,0.289119804400978,0.284094360635821,0.332983303580804,0.324231727574751,0.298492153041338,0.248451053283767,0.277396207073296,0.256220440057578,0.267718169554841
8,0.2935,0.222188044704194,0.214497192445125,0.342453024984514,0.249080130825838,0.220588235294118,0.326522058053023,0.234557767289144,0.230970305311585,0.235654885654886,0.239752435064935,0.227910734120973,0.360578434454574,0.30952380952381,0.250332889480692,0.204372035471231,0.236836692719046,0.227109607300318,0.229388436652056
